customer_id,online_order,list_price,order_status_Approved,order_status_Cancelled,brand_Giant Bicycles,brand_Norco Bicycles,brand_OHM Cycles,brand_Solex,brand_Trek Bicycles,brand_WeareA2B,product_line_Mountain,product_line_Road,product_line_Standard,product_line_Touring,offline_order,recency,top_customer
923,2.0,6019.1900000000005,7,0,1,1,0,3,0,2,0,1,5,1,5.0,874.5823481728935,0.0
924,4.0,8254.23,9,0,3,2,1,2,1,0,0,1,8,0,5.0,951.5823481728935,0.0
925,7.0,10850.689999999999,10,0,2,2,0,4,1,1,0,4,5,1,3.0,854.5823481728935,1.0
926,3.0,5627.58,5,1,0,2,0,1,1,2,0,1,5,0,3.0,854.5823481728935,0.0
927,2.0,3712.1099999999997,3,0,1,0,0,1,0,1,0,1,1,1,1.0,1137.5823481728935,0.0
928,3.0,6370.6900000000005,8,0,2,3,1,1,1,0,1,3,4,0,5.0,853.5823481728935,0.0
929,2.0,4985.79,5,0,1,2,0,1,1,0,0,1,4,0,3.0,898.5823481728935,0.0
930,3.0,3196.4700000000003,2,1,1,1,1,0,0,0,1,1,1,0,0.0,863.5823481728935,0.0
931,1.0,6046.89,5,0,3,0,0,1,0,1,0,0,3,2,4.0,912.5823481728935,0.0
932,3.0,4854.48,6,0,2,1,1,0,0,2,0,2,3,1,3.0,845.5823481728935,0.0
933,2.0,7598.65,5,0,0,1,0,2,2,0,0,1,3,1,3.0,842.5823481728935,0.0
934,4.0,9379.599999999999,8,0,2,1,0,0,4,1,1,2,5,0,4.0,842.5823481728935,1.0
935,2.0,8652.220000000001,7,0,0,1,1,1,4,0,0,2,5,0,5.0,895.5823481728935,0.0
936,7.0,17160.24,12,0,1,2,5,1,0,3,0,0,10,2,5.0,874.5823481728935,0.0
937,2.0,4550.33,5,0,0,0,2,2,0,1,0,0,5,0,3.0,857.5823481728935,0.0
938,3.0,7675.220000000001,8,1,2,1,1,1,1,3,0,2,7,0,6.0,903.5823481728935,0.0
939,1.0,5121.02,4,0,0,1,0,2,0,1,0,1,3,0,3.0,873.5823481728935,0.0
940,2.0,6172.42,5,0,2,0,1,0,0,2,0,1,4,0,3.0,894.5823481728935,0.0
941,6.0,17898.46,10,0,0,0,1,3,4,2,0,1,8,1,4.0,875.5823481728935,0.0
942,2.0,4111.12,4,0,0,1,0,1,1,1,0,1,3,0,2.0,985.5823481728935,0.0
943,4.0,9442.1,7,0,0,1,1,4,0,1,0,0,7,0,3.0,954.5823481728935,0.0
944,6.0,4915.05,8,0,2,0,0,3,2,1,1,4,3,0,2.0,927.5823481728935,0.0
945,4.0,9247.25,7,0,0,0,1,2,3,1,0,2,5,0,3.0,856.5823481728935,0.0
946,4.0,10866.75,8,0,3,2,1,1,0,1,0,1,6,1,4.0,844.5823481728935,1.0
947,4.0,6685.68,6,0,1,0,1,2,1,1,0,2,4,0,2.0,922.5823481728935,0.0
948,3.0,3541.5999999999995,3,0,1,0,1,0,0,1,0,0,2,1,0.0,942.5823481728935,0.0
949,4.0,6945.27,6,0,2,1,1,1,1,0,1,0,4,1,2.0,930.5823481728935,0.0
950,4.0,8329.7,7,0,3,1,0,1,1,1,0,1,6,0,3.0,874.5823481728935,0.0
951,3.0,4934.83,6,0,2,2,0,2,0,0,0,2,4,0,3.0,848.5823481728935,0.0
952,3.0,6239.169999999999,5,0,2,0,0,3,0,0,0,0,5,0,2.0,888.5823481728935,0.0
953,5.0,10996.000000000002,9,0,1,3,2,0,1,2,0,1,8,0,4.0,853.5823481728935,1.0
954,3.0,5686.31,4,0,1,0,0,1,1,1,0,2,2,0,1.0,955.5823481728935,0.0
955,4.0,3915.94,7,0,2,2,1,2,0,0,0,0,7,0,3.0,855.5823481728935,0.0
956,2.0,3675.74,3,0,0,0,1,1,1,0,0,0,3,0,1.0,1015.5823481728935,0.0
957,2.0,4868.3,5,0,0,1,0,2,0,2,0,0,5,0,3.0,880.5823481728935,0.0
958,3.0,5470.13,6,0,2,1,0,0,1,2,0,1,5,0,3.0,876.5823481728935,0.0
959,3.0,5701.849999999999,6,0,0,1,1,2,0,2,0,2,4,0,3.0,918.5823481728935,0.0
960,3.0,5971.35,4,0,0,1,0,0,1,2,0,0,4,0,1.0,920.5823481728935,0.0
961,1.0,4158.360000000001,4,0,0,2,0,1,1,0,1,0,3,0,3.0,906.5823481728935,0.0
962,5.0,5930.27,7,0,2,0,1,2,0,2,0,1,6,0,2.0,844.5823481728935,0.0
963,7.0,12068.12,12,0,1,3,2,1,3,2,1,3,7,1,5.0,902.5823481728935,0.0
964,3.0,4224.59,5,0,0,2,2,1,0,0,0,1,4,0,2.0,843.5823481728935,0.0
965,2.0,5232.650000000001,4,0,0,0,2,1,1,0,0,0,4,0,2.0,902.5823481728935,0.0
966,1.0,1885.6100000000001,4,0,1,1,1,1,0,0,0,2,2,0,3.0,855.5823481728935,0.0
967,2.0,5974.77,4,0,0,0,2,0,0,2,0,1,2,1,2.0,908.5823481728935,0.0
968,5.0,10289.749999999998,8,0,1,0,2,3,1,1,0,3,5,0,3.0,877.5823481728935,0.0
969,4.0,6968.38,5,0,2,2,0,1,0,0,0,2,3,0,1.0,859.5823481728935,0.0
970,4.0,6237.67,5,0,1,0,0,2,2,0,0,2,3,0,1.0,875.5823481728935,0.0
971,3.0,5862.57,5,0,0,1,1,0,1,2,0,1,1,3,2.0,890.5823481728935,0.0
972,1.0,3318.8099999999995,2,0,0,0,1,0,1,0,0,0,2,0,1.0,1017.5823481728935,0.0
973,5.0,12724.26,8,0,1,0,2,2,1,2,0,1,6,1,3.0,850.5823481728935,1.0
974,3.0,6929.71,6,0,1,2,1,1,1,0,0,2,4,0,3.0,848.5823481728935,0.0
975,6.0,9499.82,9,0,2,2,1,2,2,0,0,2,7,0,3.0,852.5823481728935,1.0
976,2.0,6710.56,6,0,1,1,0,3,0,1,0,1,4,1,4.0,1012.5823481728935,0.0
977,3.0,5149.34,5,0,0,0,1,3,1,0,1,1,3,0,2.0,883.5823481728935,0.0
978,1.0,4373.97,5,0,0,0,1,2,0,2,0,0,5,0,4.0,1034.5823481728935,0.0
979,4.0,7486.820000000001,5,0,0,1,0,2,1,1,0,1,3,1,1.0,847.5823481728935,0.0
980,1.0,6299.04,5,0,1,0,0,3,0,1,0,0,5,0,4.0,1019.5823481728935,0.0
981,4.0,9042.05,7,0,3,2,1,0,0,1,0,1,6,0,3.0,867.5823481728935,0.0
982,3.0,2794.75,6,0,0,2,1,2,1,0,1,1,4,0,3.0,897.5823481728935,0.0
983,5.0,9637.26,8,0,1,1,2,1,2,1,0,2,5,1,3.0,843.5823481728935,1.0
984,2.0,6208.719999999999,8,0,2,3,1,0,2,0,1,1,6,0,6.0,898.5823481728935,0.0
985,0.0,5554.1900000000005,4,0,0,0,2,1,1,0,1,1,2,0,4.0,856.5823481728935,0.0
986,5.0,8673.32,8,0,0,1,1,3,1,2,0,0,8,0,3.0,917.5823481728935,0.0
987,6.0,8979.65,8,0,1,1,3,1,0,2,0,1,7,0,2.0,864.5823481728935,0.0
988,0.0,769.14,2,0,0,0,1,0,1,0,0,1,1,0,2.0,954.5823481728935,0.0
989,4.0,6782.12,6,0,2,2,0,1,0,1,0,2,3,1,2.0,867.5823481728935,0.0
990,5.0,8441.6,7,0,1,3,1,0,0,2,1,1,5,0,2.0,853.5823481728935,0.0
991,2.0,7774.3,6,0,0,2,1,0,1,2,0,2,3,1,4.0,989.5823481728935,0.0
992,1.0,2986.45,2,0,1,0,0,0,0,1,0,0,2,0,1.0,937.5823481728935,0.0
993,4.0,8086.79,9,0,1,3,3,2,0,0,0,2,6,1,5.0,842.5823481728935,0.0
994,3.0,3901.01,5,0,0,0,0,2,1,2,0,0,4,1,2.0,884.5823481728935,0.0
995,3.0,9379.04,7,0,0,0,2,1,2,2,0,1,5,1,4.0,853.5823481728935,0.0
996,4.0,7713.160000000001,6,0,0,4,0,0,0,2,0,2,4,0,2.0,905.5823481728935,0.0
997,2.0,6397.73,7,0,0,2,1,1,0,3,0,3,4,0,5.0,901.5823481728935,0.0
998,1.0,1565.5500000000002,2,0,1,0,0,0,1,0,0,1,1,0,1.0,1163.5823481728935,0.0
999,5.0,14662.139999999998,10,0,2,0,0,2,4,2,0,1,8,1,5.0,896.5823481728935,0.0
1000,5.0,10183.7,9,0,3,1,0,2,2,1,0,2,6,1,4.0,842.5823481728935,1.0
1001,6.0,6233.509999999999,7,0,0,2,2,1,0,2,0,2,5,0,1.0,884.5823481728935,0.0
1002,3.0,5038.32,4,0,0,0,1,1,2,0,0,1,3,0,1.0,997.5823481728935,0.0
1003,7.0,9111.19,9,0,1,0,2,3,1,2,0,2,7,0,2.0,889.5823481728935,0.0
1004,5.0,8437.869999999999,6,0,2,0,1,1,2,0,0,3,3,0,1.0,1045.5823481728935,0.0
1005,3.0,7863.759999999999,5,0,1,1,0,1,1,1,0,0,3,2,2.0,1001.5823481728935,0.0
1006,4.0,9481.25,8,0,1,2,1,2,1,1,0,2,5,1,4.0,879.5823481728935,0.0
1007,2.0,8532.46,7,0,0,1,0,3,2,1,0,3,4,0,5.0,862.5823481728935,0.0
1008,1.0,5409.6900000000005,4,0,2,0,0,0,0,2,0,0,3,1,3.0,859.5823481728935,0.0
1009,3.0,5787.36,5,0,2,0,1,0,2,0,0,1,4,0,2.0,896.5823481728935,0.0
1010,2.0,2816.75,4,0,1,0,1,2,0,0,0,0,4,0,2.0,968.5823481728935,0.0
1011,0.0,3940.1800000000003,3,0,1,2,0,0,0,0,0,0,3,0,3.0,1084.5823481728935,0.0
1012,2.0,5094.62,4,0,3,0,1,0,0,0,0,0,3,1,2.0,851.5823481728935,0.0
1013,4.0,7207.57,6,0,0,2,1,2,0,1,0,0,6,0,2.0,937.5823481728935,0.0
1014,2.0,6269.75,7,0,1,1,1,2,0,2,0,0,7,0,5.0,846.5823481728935,0.0
1015,0.0,7096.789999999999,6,0,2,0,0,3,1,0,0,1,5,0,6.0,868.5823481728935,0.0
1016,3.0,5697.799999999999,6,0,0,0,3,1,2,0,0,2,4,0,3.0,908.5823481728935,0.0
1017,1.0,5234.68,3,0,0,0,0,1,1,1,0,1,2,0,2.0,1068.5823481728935,0.0
1018,3.0,6164.88,5,0,0,0,3,2,0,0,0,0,5,0,2.0,868.5823481728935,0.0
1019,3.0,5805.35,4,1,1,0,1,2,0,1,0,0,4,1,2.0,884.5823481728935,0.0
1020,3.0,4075.21,4,0,1,0,0,2,0,1,0,0,4,0,1.0,931.5823481728935,0.0
1021,5.0,9624.449999999999,8,0,1,2,1,1,1,2,0,0,7,1,3.0,870.5823481728935,0.0
1022,5.0,8161.4,5,0,1,0,0,1,1,2,0,0,4,1,0.0,925.5823481728935,0.0
1023,1.0,1579.3899999999999,2,0,1,0,0,0,0,1,0,0,2,0,1.0,967.5823481728935,0.0
1024,4.0,9592.03,8,0,2,1,1,2,2,0,1,3,4,0,4.0,876.5823481728935,0.0
1025,3.0,8141.290000000001,8,0,4,0,0,1,2,1,0,2,6,0,5.0,902.5823481728935,0.0
1026,6.0,5413.76,7,0,1,0,2,2,0,2,0,3,4,0,1.0,871.5823481728935,0.0
1027,3.0,6580.15,6,0,1,0,1,1,1,2,0,0,6,0,3.0,866.5823481728935,0.0
1028,5.0,12001.41,7,0,1,0,0,1,1,4,0,0,5,2,2.0,850.5823481728935,0.0
1029,3.0,6223.08,6,0,1,0,2,2,1,0,0,1,5,0,3.0,872.5823481728935,0.0
1030,5.0,10951.8,8,0,1,2,1,4,0,0,0,2,6,0,3.0,881.5823481728935,0.0
1031,1.0,2352.9300000000003,2,1,0,0,0,1,2,0,0,1,2,0,2.0,888.5823481728935,0.0
1032,5.0,6902.839999999999,8,0,2,0,0,3,1,2,0,1,6,1,3.0,872.5823481728935,0.0
1033,8.0,12744.87,9,0,1,1,0,3,2,2,1,0,7,1,1.0,856.5823481728935,1.0
1034,1.0,1819.46,2,0,0,0,1,0,0,1,0,1,1,0,1.0,946.5823481728935,0.0
1035,3.0,1327.0600000000002,3,0,1,0,0,2,0,0,0,0,3,0,0.0,855.5823481728935,0.0
1036,1.0,7125.260000000001,5,0,1,1,1,1,0,1,0,0,4,1,4.0,1004.5823481728935,0.0
1037,3.0,6925.18,7,1,1,3,1,1,1,1,0,0,7,1,5.0,915.5823481728935,0.0
1038,3.0,6144.110000000001,4,0,1,2,0,1,0,0,0,2,2,0,1.0,854.5823481728935,0.0
1039,3.0,9522.77,7,0,1,1,2,0,2,1,0,1,6,0,4.0,894.5823481728935,0.0
1040,1.0,4072.6499999999996,4,0,0,1,0,1,2,0,0,2,2,0,3.0,1003.5823481728935,0.0
1041,2.0,4271.03,4,0,2,0,0,1,0,1,0,0,4,0,2.0,862.5823481728935,0.0
1042,1.0,4585.77,3,0,1,0,0,0,1,1,0,0,3,0,2.0,877.5823481728935,0.0
1043,5.0,14313.43,9,1,2,2,1,4,0,1,1,0,9,0,5.0,972.5823481728935,0.0
1044,3.0,4616.29,5,0,0,1,2,0,0,2,0,0,4,1,2.0,954.5823481728935,0.0
1045,2.0,4405.599999999999,3,0,1,0,0,2,0,0,0,0,3,0,1.0,955.5823481728935,0.0
1046,2.0,3846.1,5,0,1,1,0,0,2,1,0,2,3,0,3.0,894.5823481728935,0.0
1047,3.0,6874.870000000001,8,0,1,1,3,2,0,1,0,3,5,0,5.0,899.5823481728935,0.0
1048,3.0,6677.74,6,1,2,0,2,1,2,0,0,0,7,0,4.0,975.5823481728935,0.0
1049,5.0,11130.050000000001,10,0,3,1,1,4,1,0,0,1,8,1,5.0,874.5823481728935,0.0
1050,2.0,4722.12,6,0,1,1,2,0,2,0,0,4,2,0,4.0,868.5823481728935,0.0
1051,2.0,4878.81,5,0,1,0,2,0,2,0,0,1,3,1,3.0,1021.5823481728935,0.0
1052,2.0,8478.41,6,0,3,0,0,1,1,1,0,1,5,0,4.0,842.5823481728935,0.0
1053,3.0,3482.79,3,0,0,0,1,1,1,0,0,1,1,1,0.0,981.5823481728935,0.0
1054,6.0,8433.75,8,0,2,0,0,2,2,2,0,4,3,1,2.0,847.5823481728935,1.0
1055,2.0,924.06,2,0,0,0,0,1,0,1,0,0,2,0,0.0,1048.5823481728935,0.0
1056,4.0,7920.27,7,0,1,2,0,3,0,1,0,1,4,2,3.0,866.5823481728935,0.0
1057,2.0,5663.77,4,0,2,1,0,1,0,0,0,2,2,0,2.0,890.5823481728935,0.0
1058,2.0,2308.7200000000003,3,0,1,0,0,2,0,0,0,0,3,0,1.0,958.5823481728935,0.0
1059,2.0,2449.81,2,0,0,0,0,0,2,0,0,1,1,0,0.0,864.5823481728935,0.0
1060,3.0,9606.77,6,0,4,0,0,1,0,1,0,1,5,0,3.0,1029.5823481728935,0.0
1061,5.0,4056.7599999999998,6,0,2,0,0,2,2,0,0,1,5,0,1.0,866.5823481728935,0.0
1062,6.0,7619.47,6,0,0,1,2,2,1,0,0,2,4,0,0.0,844.5823481728935,0.0
1063,4.0,5833.22,6,0,1,1,2,1,1,0,0,2,4,0,2.0,888.5823481728935,0.0
1064,2.0,5404.67,3,0,1,0,1,0,1,0,0,2,0,1,1.0,981.5823481728935,0.0
1065,4.0,4709.66,6,0,0,0,2,2,0,2,0,0,6,0,2.0,921.5823481728935,0.0
1066,3.0,2637.5299999999997,3,0,1,0,0,1,1,0,0,1,2,0,0.0,1008.5823481728935,0.0
1067,2.0,1854.93,2,0,0,0,1,1,0,0,0,1,1,0,0.0,1074.5823481728935,0.0
1068,6.0,14254.549999999997,14,0,4,2,1,3,2,2,1,5,8,0,8.0,846.5823481728935,1.0
1069,2.0,6910.5,5,0,2,0,1,2,0,0,0,1,3,1,3.0,1046.5823481728935,0.0
1070,1.0,5754.660000000001,4,0,1,2,0,0,0,1,0,1,2,1,3.0,842.5823481728935,0.0
1071,2.0,7958.679999999999,6,0,0,1,0,3,1,1,2,1,2,1,4.0,881.5823481728935,0.0
1072,1.0,3697.58,3,0,0,1,0,1,0,1,1,1,1,0,2.0,888.5823481728935,0.0
1073,1.0,6454.89,6,0,2,0,0,1,1,2,0,0,6,0,5.0,859.5823481728935,0.0
1074,3.0,9370.01,8,0,4,1,0,0,1,2,0,3,5,0,5.0,858.5823481728935,1.0
1075,4.0,6623.969999999999,7,0,0,1,2,3,1,0,0,3,4,0,3.0,909.5823481728935,0.0
1076,7.0,14390.1,12,0,2,2,2,3,1,2,0,3,8,1,5.0,851.5823481728935,1.0
1077,3.0,6570.44,6,0,2,1,0,2,0,1,0,0,6,0,3.0,847.5823481728935,0.0
1078,4.0,5117.1,6,0,2,0,0,3,0,1,0,2,4,0,2.0,860.5823481728935,0.0
1079,3.0,3829.1099999999997,4,0,0,2,0,1,1,0,0,1,3,0,1.0,859.5823481728935,0.0
1080,1.0,3133.43,3,0,0,1,0,1,0,1,1,0,2,0,2.0,889.5823481728935,0.0
1081,4.0,6119.719999999999,5,0,0,1,2,0,2,0,0,0,5,0,1.0,853.5823481728935,0.0
1082,3.0,4492.05,5,0,0,2,1,0,1,1,0,1,4,0,2.0,889.5823481728935,0.0
1083,1.0,2418.19,2,0,0,0,0,2,0,0,0,0,2,0,1.0,1108.5823481728935,0.0
1084,6.0,11437.05,10,1,1,3,1,2,2,2,0,1,10,0,5.0,846.5823481728935,1.0
1085,0.0,2487.7000000000003,4,0,0,1,0,3,0,0,0,1,3,0,4.0,906.5823481728935,0.0
1086,5.0,8640.220000000001,9,0,0,2,1,2,1,3,0,4,5,0,4.0,855.5823481728935,1.0
1087,1.0,3535.79,3,0,0,0,0,2,0,1,0,0,3,0,2.0,856.5823481728935,0.0
1088,3.0,6230.39,6,0,0,0,1,2,2,1,1,0,4,1,3.0,855.5823481728935,0.0
1089,6.0,6202.849999999999,7,0,2,0,1,2,1,1,0,3,4,0,1.0,993.5823481728935,0.0
1090,5.0,5882.43,7,0,2,0,1,1,0,3,0,1,6,0,2.0,913.5823481728935,0.0
1091,3.0,10303.81,11,0,3,2,0,3,1,2,1,0,10,0,8.0,846.5823481728935,1.0
1092,2.0,4893.72,5,0,0,2,1,0,2,0,0,0,5,0,3.0,1044.5823481728935,0.0
1093,5.0,12492.4,9,0,2,1,0,3,1,2,0,2,6,1,4.0,941.5823481728935,0.0
1094,3.0,7255.12,7,0,1,0,1,1,0,4,0,2,4,1,4.0,885.5823481728935,0.0
1095,0.0,6916.039999999999,4,0,1,0,1,0,2,0,0,0,4,0,4.0,856.5823481728935,0.0
1096,3.0,3865.37,5,0,1,1,0,3,0,0,0,1,4,0,2.0,897.5823481728935,0.0
1097,2.0,4367.8099999999995,4,0,0,1,1,2,0,0,0,0,3,1,2.0,918.5823481728935,0.0
1098,4.0,7594.290000000001,8,0,1,0,2,1,3,1,0,3,5,0,4.0,850.5823481728935,0.0
1099,2.0,1248.96,2,0,0,0,1,0,0,1,0,0,1,1,0.0,952.5823481728935,0.0
1100,2.0,2767.35,3,0,1,1,1,0,0,0,0,1,2,0,1.0,887.5823481728935,0.0
1101,2.0,6377.620000000001,5,0,3,0,0,0,0,2,0,0,3,2,3.0,955.5823481728935,0.0
1102,3.0,8832.98,8,0,1,2,1,0,3,1,1,2,5,0,5.0,863.5823481728935,0.0
1103,6.0,15447.920000000002,12,0,3,2,3,1,2,1,0,1,11,0,6.0,874.5823481728935,0.0
1104,3.0,6458.3,7,0,0,2,1,2,1,1,1,1,5,0,4.0,853.5823481728935,0.0
1105,0.0,3965.4399999999996,2,0,1,0,0,0,1,0,0,0,1,1,2.0,858.5823481728935,0.0
1106,5.0,11078.47,9,0,1,1,0,1,4,2,0,2,7,0,4.0,866.5823481728935,0.0
1107,3.0,4394.389999999999,6,0,0,0,1,2,2,1,0,1,4,1,3.0,890.5823481728935,0.0
1108,1.0,1790.0,4,0,0,0,2,2,0,0,0,2,2,0,3.0,854.5823481728935,0.0
1109,2.0,2411.02,3,0,1,2,0,0,0,0,1,1,1,0,1.0,1050.5823481728935,0.0
1110,4.0,7310.360000000001,6,0,1,0,0,1,2,2,0,0,5,1,2.0,859.5823481728935,0.0
1111,4.0,6922.7,7,0,0,1,2,1,1,2,0,2,5,0,3.0,862.5823481728935,0.0
1112,0.0,3589.44,3,0,3,0,0,0,0,0,0,0,3,0,3.0,950.5823481728935,0.0
1113,5.0,10999.369999999999,9,0,1,1,2,3,1,1,0,2,7,0,4.0,868.5823481728935,0.0
1114,1.0,4156.4,4,0,0,2,0,0,0,2,0,1,3,0,3.0,906.5823481728935,0.0
1115,3.0,9270.03,9,0,2,2,2,1,2,0,0,2,6,1,6.0,844.5823481728935,1.0
1116,1.0,4932.34,3,0,0,0,0,1,1,1,0,0,3,0,2.0,849.5823481728935,0.0
1117,6.0,8604.73,9,1,0,0,3,2,4,1,0,0,8,2,4.0,978.5823481728935,0.0
1118,3.0,3365.1899999999996,4,0,0,2,0,0,1,1,0,2,2,0,1.0,880.5823481728935,0.0
1119,5.0,11866.59,6,1,2,0,1,2,1,1,0,0,6,1,2.0,940.5823481728935,0.0
1120,4.0,5386.26,6,0,1,1,1,2,1,0,0,1,5,0,2.0,843.5823481728935,0.0
1121,1.0,2973.36,2,0,1,1,0,0,0,0,0,0,2,0,1.0,849.5823481728935,0.0
1122,2.0,4714.81,5,0,0,2,0,1,0,2,0,1,3,1,3.0,868.5823481728935,0.0
1123,1.0,6742.5,5,0,1,0,1,1,2,0,0,0,5,0,4.0,852.5823481728935,0.0
1124,1.0,3731.08,3,0,0,1,0,0,1,1,0,2,1,0,2.0,886.5823481728935,0.0
1125,4.0,3793.5699999999997,5,0,0,0,0,2,0,3,0,0,4,1,1.0,871.5823481728935,0.0
1126,2.0,4725.4400000000005,4,0,1,0,1,0,1,1,0,2,2,0,2.0,861.5823481728935,0.0
1127,1.0,5261.43,4,0,0,1,0,1,1,1,0,0,3,1,3.0,978.5823481728935,0.0
1128,2.0,5855.4400000000005,5,0,1,2,0,2,0,0,0,0,5,0,3.0,868.5823481728935,0.0
1129,8.0,18349.27,13,0,4,3,0,2,1,3,0,4,9,0,5.0,868.5823481728935,0.0
1130,1.0,6301.280000000001,5,0,1,0,0,1,2,1,0,1,4,0,4.0,959.5823481728935,0.0
1131,2.0,10787.839999999998,8,0,1,0,3,2,1,1,0,0,8,0,6.0,895.5823481728935,0.0
1132,3.0,10548.14,9,0,0,0,1,4,3,1,0,2,6,1,6.0,886.5823481728935,0.0
1133,5.0,9050.009999999998,7,0,0,0,0,2,2,3,0,1,5,1,2.0,859.5823481728935,0.0
1134,5.0,6797.389999999999,6,1,2,2,1,0,2,0,0,0,7,0,2.0,845.5823481728935,0.0
1135,1.0,3530.65,3,0,0,1,0,2,0,0,0,0,3,0,2.0,1006.5823481728935,0.0
1136,3.0,5600.86,6,0,1,1,1,0,1,2,0,1,5,0,3.0,877.5823481728935,0.0
1137,5.0,8092.310000000001,9,0,1,0,4,1,1,2,0,2,7,0,4.0,847.5823481728935,0.0
1138,2.0,7506.16,6,0,1,0,0,2,2,1,0,0,4,2,4.0,966.5823481728935,0.0
1139,1.0,3684.36,4,0,1,0,1,2,0,0,0,0,4,0,3.0,911.5823481728935,0.0
1140,9.0,16199.240000000002,13,0,4,0,5,1,2,1,0,2,7,4,4.0,848.5823481728935,1.0
1141,4.0,4507.79,5,0,2,0,1,1,1,0,0,2,3,0,1.0,975.5823481728935,0.0
1142,1.0,4828.389999999999,4,0,1,0,1,2,0,0,0,0,4,0,3.0,880.5823481728935,0.0
1143,0.0,7112.88,5,0,0,0,2,1,0,2,0,1,4,0,5.0,846.5823481728935,0.0
1144,5.0,9425.65,7,0,0,0,1,1,3,2,0,0,5,2,2.0,859.5823481728935,0.0
1145,1.0,2382.7200000000003,2,0,0,0,0,1,0,1,0,0,2,0,1.0,855.5823481728935,0.0
1146,1.0,2213.67,2,0,0,1,0,0,0,1,0,0,2,0,1.0,915.5823481728935,0.0
1147,1.0,8766.87,6,0,1,0,0,4,0,1,0,1,5,0,5.0,1007.5823481728935,0.0
1148,1.0,3426.09,3,0,1,0,1,1,0,0,0,0,3,0,2.0,850.5823481728935,0.0
1149,2.0,5793.360000000001,4,0,0,1,0,0,2,1,0,1,3,0,2.0,1030.5823481728935,0.0
1150,4.0,8439.82,5,0,0,0,0,0,2,3,1,0,2,2,1.0,945.5823481728935,0.0
1151,2.0,5819.58,5,0,0,1,1,0,1,2,1,1,3,0,3.0,917.5823481728935,0.0
1152,5.0,9434.77,8,0,1,2,1,2,1,1,0,1,6,1,3.0,866.5823481728935,0.0
1153,2.0,3306.2400000000002,5,0,0,1,4,0,0,0,0,1,4,0,3.0,859.5823481728935,0.0
1154,4.0,3442.7799999999997,6,0,1,1,1,2,1,0,1,1,4,0,2.0,973.5823481728935,0.0
1155,2.0,5342.129999999999,7,0,3,0,1,3,0,0,0,0,7,0,5.0,871.5823481728935,0.0
1156,2.0,5965.44,4,0,0,2,1,1,0,0,0,1,3,0,2.0,882.5823481728935,0.0
1157,3.0,7726.53,7,0,2,2,0,1,0,2,0,1,3,3,4.0,927.5823481728935,0.0
1158,3.0,9091.98,6,1,3,0,1,2,0,1,0,0,6,1,4.0,844.5823481728935,0.0
1159,2.0,5803.34,4,0,1,1,0,0,1,1,0,0,4,0,2.0,848.5823481728935,0.0
1160,0.0,3192.0099999999998,3,0,0,1,0,0,1,1,0,1,2,0,3.0,1005.5823481728935,0.0
1161,3.0,4151.98,4,0,0,0,1,1,0,2,0,0,4,0,1.0,854.5823481728935,0.0
1162,1.0,5369.27,4,0,0,0,1,1,1,1,0,2,2,0,3.0,978.5823481728935,0.0
1163,1.0,2853.67,5,0,1,0,1,1,2,0,0,2,3,0,4.0,890.5823481728935,0.0
1164,0.0,2164.22,3,0,0,1,0,1,1,0,0,1,2,0,3.0,995.5823481728935,0.0
1165,5.0,6796.879999999999,9,0,1,0,1,3,2,2,0,1,8,0,4.0,852.5823481728935,0.0
1166,2.0,7638.8,6,0,1,1,0,2,0,2,0,4,2,0,4.0,856.5823481728935,0.0
1167,1.0,4106.64,4,0,1,0,1,1,0,1,0,0,4,0,3.0,852.5823481728935,0.0
1168,3.0,10263.160000000002,7,0,0,2,0,0,0,5,0,2,4,1,4.0,901.5823481728935,0.0
1169,3.0,7605.57,7,0,1,2,1,1,1,1,0,2,5,0,4.0,904.5823481728935,0.0
1170,3.0,6345.1,5,0,1,0,1,1,0,2,0,0,4,1,2.0,928.5823481728935,0.0
1171,4.0,9811.45,9,0,2,3,4,0,0,0,0,4,4,1,5.0,876.5823481728935,0.0
1172,2.0,7200.46,6,0,0,0,1,2,2,1,0,0,5,1,4.0,886.5823481728935,0.0
1173,1.0,2042.9699999999998,3,0,0,0,1,0,0,2,0,1,2,0,2.0,950.5823481728935,0.0
1174,2.0,3466.9300000000003,3,0,0,2,0,0,0,1,0,0,2,1,1.0,850.5823481728935,0.0
1175,1.0,2449.24,2,0,1,0,0,1,0,0,0,0,1,1,1.0,1060.5823481728935,0.0
1176,1.0,3909.54,4,0,1,0,1,1,1,0,1,1,2,0,3.0,919.5823481728935,0.0
1177,5.0,8367.47,8,0,2,0,0,2,2,2,0,2,6,0,3.0,929.5823481728935,0.0
1178,4.0,10226.15,8,0,1,2,0,3,1,1,0,3,5,0,4.0,886.5823481728935,0.0
1179,2.0,6441.950000000001,4,0,1,0,1,1,0,1,0,0,3,1,2.0,849.5823481728935,0.0
1180,0.0,3870.83,4,0,1,1,0,1,0,1,0,0,4,0,4.0,901.5823481728935,0.0
1181,4.0,9928.329999999998,10,0,2,3,2,1,2,0,0,4,5,1,6.0,886.5823481728935,0.0
1182,5.0,9588.19,8,0,1,0,2,3,0,2,0,2,5,1,3.0,847.5823481728935,1.0
1183,2.0,7060.07,5,0,0,2,0,1,2,0,0,2,3,0,3.0,995.5823481728935,0.0
